Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.1415663905282,..,..,..,..,..,..,..,..,..,..,..,..,..,58.5496225271395,62.4286078251729,69.4498415055403,66.4584302518775,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,322.722849514309,322.406635684829,324.851650417028,324.90747306801,324.521837595865,321.13935170505,322.94000167815,321.80218783181,324.268076271512,316.949369997842,322.929588773156,313.83835735451,323.845167080482,329.12730503185,318.346604054858,314.63689233439,317.256207591697,318.610563808272,316.567515429511,321.620236013661,311.466197287194,306.626261091629,301.781941196078,288.870641141988,288.874161829948,293.004672982615,293.401971614017,292.528986671628,284.027093753925,275.341225952405,275.714760382582,276.707274518849,278.763137386117,281.465207542173,283.50925970729,285.314574517303,286.886858541261,288.641300546303,288.254115473392,289.488587130576,297.519407069463,357.016932365957,362.652518864941,366.31166348963,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,352.884273083518,354.34869771835,347.244536017944,343.202083547947,339.909725192867,363.3744695527,337.552003785501,342.500868090812,334.479157115029,338.862265136127,341.699117372881,354.606554545312,389.090308723538,367.26067351895,371.249898631144,354.733702976796,350.144471674255,331.05110085943,333.900857467157,330.71588197735,335.631335412083,322.315650346403,314.868961945556,263.630765869702,292.643176244362,268.223794876512,251.241575947881,245.992206800605,235.711737447715,225.260008028318,243.158748090549,239.216586272234,274.524030016081,281.717231038991,294.011486332757,369.666355606087,316.53514821263,327.754084886485,359.588472348647,375.78776816388,484.355028630781,539.803394192534,540.46314477016,528.170494465301,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,427.850841311723,445.205154345574,472.253026766509,450.323414440664,475.49671026067,467.254934643962,529.819843312434,558.251895553563,561.337465452248,525.686293128222,480.350169764601,455.723330822249,436.161952686412,460.304131624178,460.961291720249,470.313245416752,488.088805644832,487.31125570777,529.006411993848,537.344964580265,555.835781668466,699.731872465561,696.358711113566,669.443734530393,666.881648891031,654.204336928328,647.714259703148,630.177395912804,680.656202414178,729.754816152112,721.075384633421,746.180599430037,788.675611000719,920.698615597139,907.184528447119,967.918747425567,1029.26866241364,1032.83742367213,1013.58129744248,1019.78396659147,1009.79666725454,1014.66658833508,1026.88402206293,1029.07710086532,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,434.432373929103,440.812215003225,435.101756782276,433.911069982856,436.822648121828,452.09903487666,444.333545025574,457.568922272801,445.33676222279,434.745692405793,415.955597295934,397.604562942527,372.648484634106,364.77179044105,368.229994513212,392.953894758478,386.499531169726,378.599152528618,376.979550197696,356.455876390858,352.414444487369,369.317159975788,367.55605782228,362.100036249228,346.938941736649,374.891661300458,368.107647641298,353.58427666721,408.054398439585,383.63373441805,359.211191560243,374.153936277213,345.002823972257,474.560653227864,479.280919341187,460.341954918337,484.077835690332,475.602036381241,426.263095544401,451.921319153071,506.973457488469,538.310180756207,565.154768580741,565.689099881989,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1981.18922385715,1742.37228999992,1634.5650111084,1680.34891270726,1629.12272163686,1692.15892537494,1770.79750551722,1881.92735483757,1945.43741525793,1930.36936380537,1876.80577543774,2024.54692739535,2081.5982803113,2232.49343135508,2230.90321981136,2261.48377838797,2248.38007598421,2338.44769300478,2280.0706776914,2207.10302307847,2185.44698815741,2140.43613287975,2024.162701438,1994.06720293855,1914.45897489479,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,1168.00988073952,1106.8213112147,1165.39608320742,1218.69511188335,1237.17415461164,1286.62925877331,1387.89006305683,1460.90220531756,1490.04394493491,1493.30786688474,1495.13012065808,1505.64857277259,1574.20859479297,1527.61840981788,1505.72892525402,1487.78450968627,1537.34622424686,1599.72355844692,1738.65465744975,1637.37124827134,1344.01463381864,1170.13562553212,972.385191039487,997.976487460386,994.137951676109,1081.92402670678,1107.96309561414,1035.15723835837,1073.32073123481,1146.5696303817,1116.71891538973,1037.47717048785,1029.38582792648,1003.47200348508,947.353504364996,944.525138426482,898.448801446443,953.558886558183,1010.53350685396,1092.53670465502,1026.88847417762,1061.00109040159,1020.76301403582,1036.62300550915,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,37113.339530087,36146.6996141087,40710.1121759965,37557.3403617097,25763.4732345821,28353.1282003226,28090.6736964653,25027.2210649787,25303.0415756403,26517.4512466141,25001.6416715446,27354.0216254389,28902.8506407161,19859.9381334737,11685.0194157592,11099.9004336377,9544.03919290091,8775.99260321331,9465.43756848173,10030.15130674,10062.5333268699,10501.8344543888,8854.51042626768,8997.11678075088,9055.71211045963,9222.18500950064,16175.1952965514,18814.3723351238,14680.9249218235,15720.1105632751,16994.1339201996,16662.9929182307,15566.6921916344,16180.8229998808,15178.8272385186,14581.1072012688,16222.4551563281,15326.4875239923,15608.4940033916,13710.0798235409,16064.0518195862,13395.3697859134,11727.5097190259,12650.8604378195,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,897.822796422292,1129.2085625727,1174.21017303439,895.586004758358,856.461506964612,991.660523962588,1071.83320066976,1125.19170723943,1212.58831464588,1265.81668804057,1232.60216027743,1239.2343398464,1266.52196967019,1287.33244918216,1257.47151900032,1399.95155462552,1567.5020038819,1578.43742454991,1619.02317923388,1731.60432345491,1743.68416309529,1935.27539640719,2038.34951103708,2277.76034816087,1964.6027854572,2140.71839961831,2057.21015009448,2160.87947270127,2133.3778620626,2254.94398348787,2192.90093525023,2183.67704597326,2332.64938624836,2145.7801792951,2141.90113217089,2189.26934100139,2272.99075056352,2367.87207637582,2276.39536277765,2165.74246153628,2065.48317346901,1910.71969466199,1630.76201859118,1641.61620767498,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,4618.40871126606,4613.78059092597,4551.29695172453,4194.68418501793,4342.96036633256,4438.4435853307,4716.46270083064,4429.80256584149,4703.03704473064,4557.31768611089,4567.93051971484,4633.61136678408,4646.5744969709,4740.97107194208,4764.26833862204,4839.93592482548,4978.25494490456,4876.22106837133,4739.00277461744,4796.94145802598,4349.23623801459,4222.41657551713,4089.40851541479,3963.3140941282,4019.8048793808,4152.93825902856,4184.88468362834,4057.40582743602,3782.88920697092,3988.03849376645,4111.15248167077,4163.45010589476,4357.57266187417,4460.25993073914,4400.87811285159,4491.51613380532,4468.96035160506,4330.7126907018,4034.7435104926,4237.89674072334,4077.35605875256,4054.08501838826,3989.99141357576,3915.11358247856,3860.00296414044,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Denmark,DNK,1922.97367260874,2023.30839018346,2296.28956261846,2502.92764430995,2600.15582142754,2822.73484496362,3067.42783197749,3061.11010693323,3203.75227934567,3699.53044445262,3971.43072786912,3728.53802220617,3858.59212163805,3781.75720116507,3489.60645924313,3453.20722185704,3745.56183855367,3830.10381024047,3894.63776054769,4020.03654236309,3735.14408571339,3381.43445020396,3422.37480484817,3233.16010000984,3353.46120280091,3774.10113360389,3823.50180664751,3819.83212873589,3642.11964637599,3414.21160528185,3376.78330748527,3734.81839816014,3561.89036947656,3645.51534625338,3760.57723705289,3706.44018685463,4170.25202381726,3848.15584359557,3772.11027674385,3602.67063825597,3489.61479626999,3583.95572278258,3535.09801372079,3727.83417869785,3597.17296049994,3487.63191419322,3728.17103871206,3622.59683255582,3501.51384669601,3329.21106734539,3510.79684978396,3230.18803095984,3091.58158027832,3125.3377601011,2872.57354732678,2816.61456539942,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224.414357643502,..,..,..,..,..,..,..,..,..,..,..,..,..,160.992780744779,165.640450589692,167.102144983897,163.51677705002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,304.071610151234,..,..,..,..,..,..,..,..,..,..,..,..,..,568.107328584539,596.502458754037,610.41188268465,624.573329266344,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,517.340836039869,586.690808861702,599.459205930626,613.818900626084,610.450117064835,614.598977222626,612.871401311236,612.755375116336,621.017981319179,599.517510534493,605.523977102654,604.058787630799,627.622962340221,646.125799804104,526.631297193769,534.946086016452,593.196588759951,556.022739505354,536.864842169603,561.423130158075,554.379108729998,602.601096693993,572.74063633869,645.360304863509,665.228131182165,681.816416350073,747.682857932112,777.218369067437,795.407832722093,841.044291890091,802.943207233068,839.375479751724,783.091479207449,698.586100746719,749.563633044605,766.382694782877,770.019495205939,762.696422173312,739.043027704761,766.798147690851,771.066180784488,804.095582593402,748.842461908097,740.837890217544,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,352.824708693241,355.059569302289,349.85978200345,411.838828613935,441.394803302103,477.380686996374,556.55769057287,557.72645549146,573.060016462719,611.846467929899,619.66648026508,649.731434215841,586.775374962516,612.080819131523,603.084966696931,585.77018348422,585.518478335339,599.011788059465,559.79377557887,604.375179557353,621.659294474687,616.299278471396,563.046864367865,591.01209731066,679.060997639967,701.880289053802,715.321016892266,721.799705236653,638.013133886011,694.741893227992,724.591076886375,694.865049756166,692.867782116263,657.516687301749,674.376070829153,665.837127313384,740.520350207237,670.661991511335,785.34332428119,780.641579603487,813.191792082944,790.134004238581,838.657534752676,884.347635852395,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,220.111619081765,237.224204050446,215.838303028219,236.208603040948,251.882614389327,286.606065094151,305.614634221759,307.355607617948,329.814117350981,343.454201442885,389.609956970998,415.091761564714,447.299777874049,481.274641181592,505.676144311355,504.797898414358,523.154533438498,521.016782712794,540.638668841026,552.273403915275,537.556224702538,538.577708827459,545.741656996449,513.83763474579,535.059879253566,556.252108072728,567.445501166564,594.882934738533,594.751518554968,555.363029389867,610.580912676868,616.735181564293,626.968201885931,663.862084742711,758.019370512355,785.453161576492,825.604457247581,841.757486878585,845.166403517301,813.306139759159,835.7623383797,840.081387704282,786.950151747727,767.222164267744,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,466.267538482133,486.897003506784,502.681264010677,502.302297135424,548.508669807586,619.877871225634,626.116185597881,648.934916117333,620.741998237653,554.789002335046,595.484968162816,608.086097561978,573.949938468787,574.777464707713,536.15927085304,456.507200713672,499.472060648322,456.755249831933,459.1224082979,457.19190195947,493.957045551864,507.253730076702,526.942165815041,552.804460662334,582.912814720804,552.951740878916,607.836185948755,621.415420842912,641.196334060434,667.489601010606,695.444583331937,706.836950531944,736.391947519746,729.659127036269,750.567722207588,788.709330510424,745.205849622218,745.966237854927,696.496639787946,700.379631752092,704.605667500858,691.059744274388,649.766837019182,659.728003855293,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,846.74475534966,1318.39086647519,1517.65600403093,1697.8043403562,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,487.743141340532,496.261865532762,496.409715164989,492.628379369239,492.036510835983,483.553773346003,310.279813191868,317.011632426179,315.033926990771,320.805214700709,312.758412321384,321.377375142498,286.177338581926,286.319594621254,256.761785269624,261.336851337588,239.478583275309,249.941739369816,251.530124073658,253.328931110211,257.603915458342,259.432857570356,263.102902487195,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6232.73199785365,5841.39064915834,4283.1586644237,3639.26919246544,3752.3873275743,3624.43113555714,4043.28995460563,4010.91576845166,3695.1706734307,3462.76696752513,3374.70838985386,3541.51205051455,3415.78062130714,3798.03825726625,3893.39547172581,3846.3929434777,3775.03508289959,4243.64799952263,4105.41773553014,3648.97884250083,4222.7371899585,4237.72919132254,4174.38776559391,4623.27911216793,4592.61645664469,4173.32658257102,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,353.953248688691,..,..,..,..,..,..,..,..,..,..,..,..,..,378.322317568972,369.779300144019,374.388161219288,387.822555136357,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,486.389630863606,486.133159632292,487.871710558483,487.617950069439,484.502219381544,480.710151323438,477.886574452068,477.296272028427,478.018643958296,484.961912675058,485.043626203164,478.409178532962,480.03004280485,481.469507654975,483.140562544137,485.89631922447,487.586598778206,484.021895400596,482.011582903023,481.70031540805,477.096436528865,468.586021372766,471.324496348286,472.86745038455,473.962341147709,474.201151601203,472.394459308619,471.818028934123,470.133298485936,470.07001506301,473.18365210841,472.625722796138,473.148191878166,472.923256408759,470.451208900836,470.66229725629,471.404374153169,471.81024549941,471.391675604149,471.109123792334,473.368461632355,473.507879281995,476.881883639503,478.395323926741,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,369.58526656632,..,..,..,..,..,..,..,..,..,..,..,..,..,761.694759402813,655.047320935788,627.8324058111,583.628117509735,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,Finland,FIN,2196.95306655132,2252.77869000371,2361.74387607724,2478.91200888553,2678.38316577418,2887.69410649004,3065.43867550022,3126.42604539028,3342.70325814352,3668.52329855303,3872.22301943835,3939.2110879933,4188.16067653277,4507.55698411579,4383.8481175225,4181.81065661454,4459.85960914699,4516.24806759034,4664.52317587608,4963.53550808132,5146.64229888472,4934.58846774684,4805.4938819329,4823.85883071065,4910.52301782763,5269.89237090404,5482.57842271714,5960.6925861338,5590.43651436243,5753.63928280139,5691.57118588425,5742.78422893888,5380.99306781923,5617.21537795619,5972.55427268616,5661.9038762361,6070.21209376859,6276.95169202902,6319.32660107756,6283.95825823535,6262.19207918382,6410.62523419393,6728.58140544607,7077.0266490748,7134.85420908111,6562.02231144836,7111.856821567,6974.89676140919,6669.1733483595,6268.30054519017,6828.78375314542,6537.63729819133,6275.77096367897,6116.22729442255,6213.35776612777,5924.70012488295,..,..,..,..,..,..,..,..
